comment_id,text
UgygJV8ktP9pgudEPvV4AaABAg,2024 me kon dekhra hai
Ugyt6lZCHRkob854Ibp4AaABAg,jitna suna utna kam lagta h yarr
UgzrukZ6mQZeiVbgvu14AaABAg,2024 kon hai kya company
UgyJjNgjZn2fpZ-lTj94AaABAg,future hi re babwaa 5 sal se sun raha hu wahi vibe
UgxCraja4FSweHzaHV54AaABAg,2024 me kon dekh rha hai
UgxDV0o4ymlLSyYPlcN4AaABAg,bhai mera naam aap ne gaane me ek baar lena bhai sushhir please
Ugy8aHAzXyhcESku8cZ4AaABAg,bakki sab hai chillr aap hai killar
UgwveQBkz5Z3L7su32F4AaABAg,amiwy aap se milna hai bhai ka bohot bada fan hu bhai
UgyAXrWoR3R-IE422XF4AaABAg,asli cod toh yeah krenge
UgzuyqzsLbpurZsI9jl4AaABAg,bantai se mat lago lala
UgyRrAzmw2awueyoUlJ4AaABAg,bhai tu phir se aagaya ?
Ugwn50FpNcFO1tNnJvt4AaABAg,mood swings?
UgxGHsJrXb2UaO0rxwR4AaABAg,2024 kon sun raha hai
UgyhgYDOsXKeDa17Vj14AaABAg,any one in 2024
Ugx-JodwFU74Y_f5ENd4AaABAg,bhai yahi emiway chahiye 2024 se
UgxYTh6cQ74Hg6kT_c94AaABAg,hatt be jhhat ke laude madrchod....are lnd ke tope thoda khud ko dekh to le..sale hai kya tu laude..
UgxGcqPy8_wPkU1iOsl4AaABAg,fire hai
UgzIfDhN-ouFGdZBSwZ4AaABAg,how watching 2024
UgzsFQs_GageGvBvH5R4AaABAg,ak47 firing rapping ke mamle me pagal sa rapper hu
UgxaefWbRmVuz_LbOKN4AaABAg,2025
UgxMNHynl7yqP58n7wF4AaABAg,killing lyrics.
UgwvMuWbHxM384oVQPZ4AaABAg,bhai
Ugx9P0kIdAaW1V0AZ254AaABAg,ye diss hain ??? point kidhar hain
Ugx9P0kIdAaW1V0AZ254AaABAg.A72SrX3rQ79A79DE3suJgY,baccho ke liye nahi hai ye song tu yaha kya kar raha ?
UgyDa8rBoiuUSYWhJfV4AaABAg,king funeral seen start
Ugwy3M5K4icC99b5uq54AaABAg,"a href"" khana khilaya na paisa le brstudio kiraya bharaya tha na paise le brbrpaise le wali mast line hai"
Ugy26dVFsdY6zDber614AaABAg,2025
UgxZhoUfT4Ag8h3I4H14AaABAg,after 5 years. but still give goosebumps brmalum hai nah...
UgydNMqSTUlo3F2rm5R4AaABAg,abhi kon sun raha hai 2024 mein?
UgydNMqSTUlo3F2rm5R4AaABAg.A71FMW3tal7A71axt51xsm,tera baap me
Ugx9eSrvcizy16sUc614AaABAg,"haqseee a href"" ki public"
UgwPxHxoZ9AwUUWgy6B4AaABAg,..
UgyOcuTkfzNl4bubhrR4AaABAg,yah diss sabse alag hai. kabhi bhi suno maja hi aayega..
UgxTrxk4rTGH6KM_DvR4AaABAg,2020 mein aagya
UgxKjzBtUbXwF6f13nl4AaABAg,conspiracy this rap battle was for promotion of gully boy movie
Ugw2-ml2NBjqZx7VlHN4AaABAg,2024??
UgzwIlbt8Pme6NyYk_F4AaABAg,pirse ake me tak tak karega nice one
UgzDtAZiy60GuJWcJnJ4AaABAg,anyone hear.from2024
Ugy5j5ZVa_CsZVA8_ZJ4AaABAg,a rha hai a rha dusra diss a rha 12 bje ...stan aur king pe
UgwAPWi2PKlMc3bBEe94AaABAg,king k liye post ki usme sunke phir se sun n aa gya
UgwAPWi2PKlMc3bBEe94AaABAg.A6y8TgncajYA6ygzHN7l10,main
UgwAPWi2PKlMc3bBEe94AaABAg.A6y8TgncajYA77q6WFKaVE,me
UgwAPWi2PKlMc3bBEe94AaABAg.A6y8TgncajYA7HMASgLGf4,main to aata hee rehta hoon
UgwAPWi2PKlMc3bBEe94AaABAg.A6y8TgncajYA7e-1rKQLLo,main bhi
UgwAPWi2PKlMc3bBEe94AaABAg.A6y8TgncajYA7h4qkzyVFt,we are same bro
UgwAPWi2PKlMc3bBEe94AaABAg.A6y8TgncajYA7hD7iOW6Wx,same bhai
UgwAPWi2PKlMc3bBEe94AaABAg.A6y8TgncajYA7jPHpKct0_,same bhai sare purane diss sun liye
Ugw8mK6qGPIIefgvXVR4AaABAg,advance rip babu jadu
UgwrQrPwuoEKpJ20A6V4AaABAg,bantai ka post dekh ke kon kon aaya hai sune
UgwrQrPwuoEKpJ20A6V4AaABAg.A6y3wo4wijbA6yCTqtS1nr,
UgwrQrPwuoEKpJ20A6V4AaABAg.A6y3wo4wijbA74cQ6zuIJ-,
UgwrQrPwuoEKpJ20A6V4AaABAg.A6y3wo4wijbA7C4o3XVgcq,ye bro i came .... bkp
UgwIPj-BmYHJm4rq5Ot4AaABAg,raftaar made him famous
UgzwjTGO5wz1nxVrZdB4AaABAg,dho dala
UgwvFY67xNHMGPvOZ0Z4AaABAg,teri picture mai hi banauga
Ugz5JnBCNdMZzYJy1Uh4AaABAg,who is listening this masterpiece lethal diss in 2024 give a like
UgzLkB1hUqAkITKkcxN4AaABAg,
UgwJIAyHNePVxxQpcft4AaABAg,2024wale like kro
Ugy6HL9PbUkcCW4MzhR4AaABAg,samajh nahin aaya to samajh mein aaega devine aur naezy pe picture bani hai tu kya baith ke chhote cartoon banayega add this line
Ugw_ohQcbpn6-USEvz54AaABAg,bahai ek alag se energy ata hai es. gane se
Ugwb6-Aluq0haRCzwKd4AaABAg,agli baar paisa main laega warna tu firse ghinayega
UgyRuAhCXv7m3ym8bKp4AaABAg,love from nepal
UgwTK-Gd1iUFRUgQHbd4AaABAg,raftar ki maa chod di es bhai ne
UgyaSnqxJFQ9dMwIsAh4AaABAg,old memories
Ugz7_7VtHvFkS4TNX0B4AaABAg,"a href"""
UgxEaifbmVgTEx7kR_x4AaABAg,emiway bantai
UgyipCqYL7sYO8ZEq4d4AaABAg,watching in 2024
UgzNiKrP_mjdIGk4Ez14AaABAg,omg
UgyIpntnjhw_O2_rHFR4AaABAg,fikaro ka ganna
UgzbzVdLHaHLDU8enct4AaABAg,2024 anyone
Ugw1I_jDSEOlhw6SyIB4AaABAg,2024???
UgxQfehl9EqBLGSdUh94AaABAg,raftaar se phele tu tha kya
UgxFRDLvnl8AqZjfnuh4AaABAg,"yr naezy in sab se bda naam hai, salary mere ko ab pta chal rha.."
Ugy0k7R5ijBMCHKUUyp4AaABAg,5 saal ho gaya kaha hai song
UgwSsjyu1Kz_6TW-vMF4AaABAg,anyone 2024 ??? but love raftaar
UgxkPVSAD8TqNQyZMmZ4AaABAg,emiway bhai raftaar bhai ke barabar nhi aa sakte ho aap
Ugx2ttqOOni03tlMAnZ4AaABAg,anyone 2025?
Ugx2ttqOOni03tlMAnZ4AaABAg.A6gjnFUfqunA6i1VqrxHd1,ane to de 25
UgzL7pun-rvMVHU2Urx4AaABAg,bhi ne akdom sehe jabab diya.??????
Ugxh6J_HGOXeMBsmvwR4AaABAg,neazy
UgzdvNoGc0WRMLlEjod4AaABAg,raaaftaaar is besst
UgyrNtgROBh9ZC4RSzR4AaABAg,the only rap 5 years ago which change the whole game of hip hop and raftaar brepic lines in someone backyard
Ugze234rZTmhyUyp_hh4AaABAg,
Ugx_590XzVi41f4trFN4AaABAg,
Ugx1ArvtFpZbi92Oa9t4AaABAg,
UgxRuuy7nZCnlRWN7xF4AaABAg,
UgyXVkR6irOhfETwc0B4AaABAg,2 aug 2024
Ugzu9EmniHAil2EQu7V4AaABAg,13oct31oct
Ugw7i36HlqEcRNj0RI14AaABAg,
UgyX1G7H3x97MOWDHxF4AaABAg,neazy bhai
UgwGN4E9woJfuF1FNA54AaABAg,aaj bhi ye song mujhe yad hai bhai ki enrgy level that kon chikki kon chakkli
UgxpuXSNPlZltMspDWR4AaABAg,eow bai kia howa he bai l am frend ho gaya
Ugy6nTYS3bT6kBxbcxR4AaABAg,bhai bantai se panga nahi warna nanga kar dega
Ugz0saQ7oVd4qMT4zIB4AaABAg,01072024 date
Ugy_EDteOoem5kqGjzR4AaABAg,31 july 2024 any one
UgyM5n3Y0ocmEZAYgPx4AaABAg,those ho watch in 2025
UgwcEHZzZ-AdIFeBzbt4AaABAg,i think raftaar did better
UgxwyiFmdspvLiKN-7t4AaABAg,neazy winner botton
UgxoTuKJ1NcA4VD6-Sh4AaABAg,aaa pakad le mera ............... flow
UgxAJIfDmtDav-Utgth4AaABAg,anyone in july 30 2024
UgziDFrI-QDkzC8ZbpV4AaABAg,neazy
UgyPuppgyHNCbkinb4V4AaABAg,
UgwkfbqE7zaUl6lXRfp4AaABAg,last 30 sec
UgySTF-k9FecdW_eHZ54AaABAg,raftar ko pel diya
Ugxybhpgg0zb3aMPmft4AaABAg,samj me aaya mya
UgxoLkQLomIMhNKSsU54AaABAg,shekh chilli ke baad kon aya hai ?
Ugwsfr9lyYRvS4HdUEt4AaABAg,4 day mai bana hai gana really
Ugyteh7A4qjcxrZp66N4AaABAg,emiway king
UgwGNs5xN4CVK-0iNZ54AaABAg,
UgwgYff-3ePZZSvjLuZ4AaABAg,ayone 2025?
UgwTP5JPRA_vHQq1Ueh4AaABAg,bantai
Ugyj64mLXs-qRUIMQHx4AaABAg,raftaar ka band baja dala
UgzBhOYFG6IaQdRJLV94AaABAg,
UgyKi47ffAVTFLgFZzl4AaABAg,emiway bantai favourite my rapper
UgyNjNqShaYqCeRP-UJ4AaABAg,neazy bro
Ugx2X4cLsR4luQHQQrd4AaABAg,let appreciate emiway that how hard he is rapping in this beat
Ugyczx92j7rCV2X0m0p4AaABAg,yeh pagal rapper mera koi muqabla nahi kar sakta
UgzvjlguUonLgHwhbup4AaABAg,anyone july?
UgyvOpSNqUBguBNSW-l4AaABAg,even 5 saalon baad beef continue hai.brpar emiway bhi in 3 gano ki trh gana nahi de paye..waps
UgwN8EI0ESoN6mg9uwd4AaABAg,mc stan dil se like
Ugxd8BY8jVfqyCn35Ap4AaABAg,anyone 2035????
Ugxd8BY8jVfqyCn35Ap4AaABAg.A6JCbbRa6McA6TKsTDi_rn,me bhai
UgyBPPyfqPaCZppVrP14AaABAg,july 2024 wednesday 24
UgxFaS12KHYOLEdftUZ4AaABAg,1 42 nazey the ba
Ugw--5ajtowuLscmUhl4AaABAg,bola hu tc
UgwGZnAn_xYMojZovtd4AaABAg,23july 2024 vibe abhi bhi hard hai
Ugynnxqr1P6YnPs1Gj94AaABAg,i...b
UgwW2nqaKte0gWakXa54AaABAg,fav diss
UgyFfhWHH4tOaA8NRap4AaABAg,emiway
UgwezrOmzeESQMKX9q14AaABAg,abhi raftar se thak thak karne par hi tera career chal rha hai
Ugz1_ngHSBOvOf2xz0B4AaABAg,anyone from the future after youtube end 2042
Ugwyn90UlmPEQFVVkUV4AaABAg,anyone july 2024????
UgzpnsOkiq9ZNxPUYU94AaABAg,
UgyPDvJROYYWPqwKJmt4AaABAg,
UgyLKzf7FHvj_75U4vZ4AaABAg,full fire
UgwGK0t0mIHI4RquSyl4AaABAg,chillane se bante kyabrepic!!!!
UgxMt_hVa7sRgJ85G4d4AaABAg,such a masterpiece
UgwrIAQIUrSUGIDxgtp4AaABAg,
Ugz1pGdAIT964OBLe6h4AaABAg,anyone 2025
UgwXcvM12OCWZXkLuNd4AaABAg,anyone 2025
Ugw1hbfa5MQAYkbTAKN4AaABAg,fire
UgzxBR_9P-ckpvUVesF4AaABAg,start very funny raftaar marwke maanega khtrnk diss
UgwRpj3U23YXjFBQG594AaABAg,2018
Ugwc9U4e0XG6ht67JSh4AaABAg,1972024
Ugy_-CMaGBjWVPuTmI54AaABAg,anyone frm 2k24
UgyJK_X2xtxLcJlU8pd4AaABAg,i love you ewiye
UgzyphnTuTtbQxKYv-R4AaABAg,2018 ko yaad kare
UgwkSAKkWMw5qkdqKtd4AaABAg,nice song
UgyfgyglC6tloWDf4qx4AaABAg,anyone 2025
UgxAC806GkGEdOG04X14AaABAg,raftaar raftaar huwa griftaar
Ugx-wjyMxOP4EB-Qgfh4AaABAg,we guys made a wrong person famous
UgwQGuNxWve6V1wvjMV4AaABAg,missing this emiway
Ugy8HPuSDSTgRQfXG8p4AaABAg,lets see how many legends listening this rap in 2024
UgxgILo31UA6_RhmfL14AaABAg,haq se bkp
UgxFOdOKO5JdYGT4UcZ4AaABAg,
Ugy1g4QEOFl4kQBIR1l4AaABAg,11th class 2018 memories
UgzqXjULstNoKS4croR4AaABAg,anyone in 2024
Ugw8MijNQ9h1m31_tpp4AaABAg,"yr kuch to baat hai a href"" me sab rapper respect krte hain"
UgwKs2ECSM0HZBzpROB4AaABAg,anyone 2028
UgxbJ-aOpTBp11Zidy14AaABAg,eniway ne marva li
UgxcyD9EbXabw_81HU14AaABAg,old memoriesssss
UgzCJWDZefFRSSbZrTt4AaABAg,anyone after gani bhai.??
UgwpLPJn_-y2_rEpQIl4AaABAg,1006 pm br14 jul 2024
Ugy3hQA1Yu8hTxbGahp4AaABAg,
Ugz0FrUv0iKbUNq-zwp4AaABAg,musalman hai jabhi to dogla hai
Ugyhqv5P8eZ7CXFtSlB4AaABAg,op bhai video
UgxZQU9YNC1b2SV3PKF4AaABAg,2024 still got vibes
UgwYXozumRc5TIzv5wp4AaABAg,
UgziHrbllfIdjPbOSdh4AaABAg,2024 me kon kon dekh rha ha wo like kre ktter emiwey fan
UgwQUMO_kcIiR1q3AeB4AaABAg,yes i39;m
UgzyHFoVJyv-TRYvwRN4AaABAg,2024 11 july k baad kon dekh ra h
UgzyHFoVJyv-TRYvwRN4AaABAg.A5l5hPaMOPSA5ssnMXM_pI,me
UgxvAZqC_0SK9w0DkVF4AaABAg,sachha musalmaan nhi sachha insaan hun....
UgySXb4Dd0S17cLu-Xl4AaABAg,shekh chilli siyana hey maza a gaya hahaaaaaaaaaaaaaaaaaa
Ugwnd2G7TX57HdDdZUZ4AaABAg,anyone 2024 july??????
UgzTxPhNx5PAVTs-FNF4AaABAg,and finally raftaar won
UgzTxPhNx5PAVTs-FNF4AaABAg.A5gbw2Li8XvA5lW6PU2ddQ,"chal be raftaar ko bhg bhga dala emiway ne,zindagi me itne views and subscriber nhi bna skta woh"
UgzTxPhNx5PAVTs-FNF4AaABAg.A5gbw2Li8XvA63r16qth7K,raftaar ke fans creating their own happiness
UgzTxPhNx5PAVTs-FNF4AaABAg.A5gbw2Li8XvA63s8gzELYs,raftaar ko jarurat nahi hai hype ki... he is a brand
UgxVO-ENeUt6_9RGzkZ4AaABAg,
UgwM6xVsjWoMTb_j0sl4AaABAg,2024 is emiway bantai year
UgzAqTIqpkEaE95bbyB4AaABAg,king
Ugwb_E1Fjqna2JVOxC54AaABAg,emiway ko koi khatam nahi kar sakta full spote bhai
Ugxl0uL6EgAKVFrDiol4AaABAg,kon kon 2024 me.....?
Ugzg_FO7LMH3HLlU1Gt4AaABAg,sub like kro
UgyJJgbwp4WXuzLIEEl4AaABAg,neazy ka nam sunne aya hu
UgyJJgbwp4WXuzLIEEl4AaABAg.A5_tze6fvNYA5msJ7hyDMy,me too
Ugwg5hFRE7--uRH6GyZ4AaABAg,anyone in july 2024
